Customer_ID,Vehicle_ID,Vehicle_Value,Premium,Policy_Purchase_Date,Policy_Start_Date,Policy_End_Date,Policy_Tenure
CUST0005124,VEH0005124,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005125,VEH0005125,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005126,VEH0005126,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005127,VEH0005127,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005128,VEH0005128,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005129,VEH0005129,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005130,VEH0005130,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005131,VEH0005131,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005132,VEH0005132,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005133,VEH0005133,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005134,VEH0005134,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005135,VEH0005135,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005136,VEH0005136,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005137,VEH0005137,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005138,VEH0005138,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005139,VEH0005139,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005140,VEH0005140,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005141,VEH0005141,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005142,VEH0005142,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005143,VEH0005143,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005144,VEH0005144,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005145,VEH0005145,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005146,VEH0005146,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005147,VEH0005147,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005148,VEH0005148,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005149,VEH0005149,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005150,VEH0005150,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005151,VEH0005151,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005152,VEH0005152,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005153,VEH0005153,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005154,VEH0005154,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005155,VEH0005155,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005156,VEH0005156,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005157,VEH0005157,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005158,VEH0005158,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005159,VEH0005159,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005160,VEH0005160,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005161,VEH0005161,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005162,VEH0005162,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005163,VEH0005163,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005164,VEH0005164,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005165,VEH0005165,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005166,VEH0005166,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005167,VEH0005167,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005168,VEH0005168,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005169,VEH0005169,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005170,VEH0005170,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005171,VEH0005171,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005172,VEH0005172,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005173,VEH0005173,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005174,VEH0005174,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005175,VEH0005175,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005176,VEH0005176,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005177,VEH0005177,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005178,VEH0005178,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005179,VEH0005179,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005180,VEH0005180,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005181,VEH0005181,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005182,VEH0005182,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005183,VEH0005183,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005184,VEH0005184,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005185,VEH0005185,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005186,VEH0005186,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005187,VEH0005187,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005188,VEH0005188,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005189,VEH0005189,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005190,VEH0005190,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005191,VEH0005191,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005192,VEH0005192,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005193,VEH0005193,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005194,VEH0005194,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005195,VEH0005195,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005196,VEH0005196,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005197,VEH0005197,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005198,VEH0005198,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005199,VEH0005199,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005200,VEH0005200,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005201,VEH0005201,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005202,VEH0005202,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005203,VEH0005203,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005204,VEH0005204,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005205,VEH0005205,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005206,VEH0005206,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005207,VEH0005207,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005208,VEH0005208,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005209,VEH0005209,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005210,VEH0005210,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005211,VEH0005211,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005212,VEH0005212,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005213,VEH0005213,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005214,VEH0005214,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005215,VEH0005215,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005216,VEH0005216,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005217,VEH0005217,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005218,VEH0005218,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005219,VEH0005219,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005220,VEH0005220,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005221,VEH0005221,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005222,VEH0005222,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005223,VEH0005223,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005224,VEH0005224,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005225,VEH0005225,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005226,VEH0005226,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005227,VEH0005227,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005228,VEH0005228,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005229,VEH0005229,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005230,VEH0005230,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005231,VEH0005231,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005232,VEH0005232,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005233,VEH0005233,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005234,VEH0005234,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005235,VEH0005235,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005236,VEH0005236,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005237,VEH0005237,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005238,VEH0005238,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005239,VEH0005239,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005240,VEH0005240,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005241,VEH0005241,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005242,VEH0005242,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005243,VEH0005243,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005244,VEH0005244,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005245,VEH0005245,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005246,VEH0005246,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005247,VEH0005247,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005248,VEH0005248,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005249,VEH0005249,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005250,VEH0005250,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005251,VEH0005251,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005252,VEH0005252,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005253,VEH0005253,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005254,VEH0005254,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005255,VEH0005255,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005256,VEH0005256,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005257,VEH0005257,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005258,VEH0005258,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005259,VEH0005259,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005260,VEH0005260,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005261,VEH0005261,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005262,VEH0005262,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005263,VEH0005263,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005264,VEH0005264,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005265,VEH0005265,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005266,VEH0005266,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005267,VEH0005267,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005268,VEH0005268,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005269,VEH0005269,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005270,VEH0005270,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005271,VEH0005271,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005272,VEH0005272,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005273,VEH0005273,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005274,VEH0005274,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005275,VEH0005275,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005276,VEH0005276,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005277,VEH0005277,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005278,VEH0005278,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005279,VEH0005279,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005280,VEH0005280,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005281,VEH0005281,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005282,VEH0005282,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005283,VEH0005283,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005284,VEH0005284,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005285,VEH0005285,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005286,VEH0005286,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005287,VEH0005287,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005288,VEH0005288,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005289,VEH0005289,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005290,VEH0005290,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005291,VEH0005291,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005292,VEH0005292,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005293,VEH0005293,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005294,VEH0005294,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005295,VEH0005295,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005296,VEH0005296,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005297,VEH0005297,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005298,VEH0005298,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005299,VEH0005299,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005300,VEH0005300,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005301,VEH0005301,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005302,VEH0005302,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005303,VEH0005303,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005304,VEH0005304,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005305,VEH0005305,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005306,VEH0005306,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005307,VEH0005307,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005308,VEH0005308,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005309,VEH0005309,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005310,VEH0005310,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005311,VEH0005311,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005312,VEH0005312,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005313,VEH0005313,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005314,VEH0005314,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005315,VEH0005315,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005316,VEH0005316,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005317,VEH0005317,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005318,VEH0005318,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005319,VEH0005319,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005320,VEH0005320,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005321,VEH0005321,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005322,VEH0005322,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005323,VEH0005323,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005324,VEH0005324,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005325,VEH0005325,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005326,VEH0005326,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005327,VEH0005327,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005328,VEH0005328,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005329,VEH0005329,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005330,VEH0005330,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005331,VEH0005331,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005332,VEH0005332,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005333,VEH0005333,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005334,VEH0005334,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005335,VEH0005335,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005336,VEH0005336,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005337,VEH0005337,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005338,VEH0005338,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005339,VEH0005339,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005340,VEH0005340,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005341,VEH0005341,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005342,VEH0005342,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005343,VEH0005343,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005344,VEH0005344,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005345,VEH0005345,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005346,VEH0005346,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005347,VEH0005347,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0005348,VEH0005348,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005349,VEH0005349,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005350,VEH0005350,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005351,VEH0005351,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005352,VEH0005352,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0005353,VEH0005353,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0005354,VEH0005354,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0005355,VEH0005355,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
