Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CLM0025295,C0639151,V0639151,10000.0,2025-08-21,1
CLM0025296,C0639156,V0639156,10000.0,2025-08-21,1
CLM0025297,C0639157,V0639157,10000.0,2025-08-21,1
CLM0025298,C0639159,V0639159,10000.0,2025-08-21,1
CLM0025299,C0639160,V0639160,10000.0,2025-08-21,1
CLM0025300,C0639162,V0639162,10000.0,2025-08-21,1
CLM0025301,C0639167,V0639167,10000.0,2025-08-21,1
CLM0025302,C0639170,V0639170,10000.0,2025-08-21,1
CLM0025303,C0639172,V0639172,10000.0,2025-08-21,1
CLM0025304,C0639180,V0639180,10000.0,2025-08-21,1
CLM0025305,C0639181,V0639181,10000.0,2025-08-21,1
CLM0025306,C0639187,V0639187,10000.0,2025-08-21,1
CLM0025307,C0639192,V0639192,10000.0,2025-08-21,1
CLM0025308,C0639198,V0639198,10000.0,2025-08-21,1
CLM0025309,C0639199,V0639199,10000.0,2025-08-21,1
CLM0025310,C0639202,V0639202,10000.0,2025-08-21,1
CLM0025311,C0639203,V0639203,10000.0,2025-08-21,1
CLM0025312,C0639211,V0639211,10000.0,2025-08-21,1
CLM0025313,C0639214,V0639214,10000.0,2025-08-21,1
CLM0025314,C0639216,V0639216,10000.0,2025-08-21,1
CLM0025315,C0639217,V0639217,10000.0,2025-08-21,1
CLM0025316,C0639219,V0639219,10000.0,2025-08-21,1
CLM0025317,C0639228,V0639228,10000.0,2025-08-21,1
CLM0025318,C0639231,V0639231,10000.0,2025-08-21,1
CLM0025319,C0639236,V0639236,10000.0,2025-08-21,1
CLM0025320,C0639250,V0639250,10000.0,2025-08-21,1
CLM0025321,C0639257,V0639257,10000.0,2025-08-21,1
CLM0025322,C0639260,V0639260,10000.0,2025-08-21,1
CLM0025323,C0639266,V0639266,10000.0,2025-08-21,1
CLM0025324,C0639279,V0639279,10000.0,2025-08-21,1
CLM0025325,C0639287,V0639287,10000.0,2025-08-21,1
CLM0025326,C0639293,V0639293,10000.0,2025-08-21,1
CLM0025327,C0639294,V0639294,10000.0,2025-08-21,1
CLM0025328,C0639297,V0639297,10000.0,2025-08-21,1
CLM0025329,C0639299,V0639299,10000.0,2025-08-21,1
CLM0025330,C0639300,V0639300,10000.0,2025-08-21,1
CLM0025331,C0639303,V0639303,10000.0,2025-08-21,1
CLM0025332,C0639304,V0639304,10000.0,2025-08-21,1
CLM0025333,C0639305,V0639305,10000.0,2025-08-21,1
CLM0025334,C0639307,V0639307,10000.0,2025-08-21,1
CLM0025335,C0639309,V0639309,10000.0,2025-08-21,1
CLM0025336,C0639312,V0639312,10000.0,2025-08-21,1
CLM0025337,C0639314,V0639314,10000.0,2025-08-21,1
CLM0025338,C0639318,V0639318,10000.0,2025-08-21,1
CLM0025339,C0639319,V0639319,10000.0,2025-08-21,1
CLM0025340,C0639324,V0639324,10000.0,2025-08-21,1
CLM0025341,C0639326,V0639326,10000.0,2025-08-21,1
CLM0025342,C0639328,V0639328,10000.0,2025-08-21,1
CLM0025343,C0639329,V0639329,10000.0,2025-08-21,1
CLM0025344,C0639331,V0639331,10000.0,2025-08-21,1
CLM0025345,C0639337,V0639337,10000.0,2025-08-21,1
CLM0025346,C0639344,V0639344,10000.0,2025-08-21,1
CLM0025347,C0639345,V0639345,10000.0,2025-08-21,1
CLM0025348,C0639350,V0639350,10000.0,2025-08-21,1
CLM0025349,C0639353,V0639353,10000.0,2025-08-21,1
CLM0025350,C0639356,V0639356,10000.0,2025-08-21,1
CLM0025351,C0639366,V0639366,10000.0,2025-08-21,1
CLM0025352,C0639367,V0639367,10000.0,2025-08-21,1
CLM0025353,C0639372,V0639372,10000.0,2025-08-21,1
CLM0025354,C0639374,V0639374,10000.0,2025-08-21,1
CLM0025355,C0655769,V0655769,10000.0,2025-08-28,1
CLM0025356,C0655774,V0655774,10000.0,2025-08-28,1
CLM0025357,C0655783,V0655783,10000.0,2025-08-28,1
CLM0025358,C0655800,V0655800,10000.0,2025-08-28,1
CLM0025359,C0655802,V0655802,10000.0,2025-08-28,1
CLM0025360,C0655803,V0655803,10000.0,2025-08-28,1
CLM0025361,C0655806,V0655806,10000.0,2025-08-28,1
CLM0025362,C0655812,V0655812,10000.0,2025-08-28,1
CLM0025363,C0655814,V0655814,10000.0,2025-08-28,1
CLM0025364,C0655835,V0655835,10000.0,2025-08-28,1
CLM0025365,C0655838,V0655838,10000.0,2025-08-28,1
CLM0025366,C0655851,V0655851,10000.0,2025-08-28,1
CLM0025367,C0655858,V0655858,10000.0,2025-08-28,1
CLM0025368,C0655862,V0655862,10000.0,2025-08-28,1
CLM0025369,C0655865,V0655865,10000.0,2025-08-28,1
CLM0025370,C0655866,V0655866,10000.0,2025-08-28,1
CLM0025371,C0655876,V0655876,10000.0,2025-08-28,1
CLM0025372,C0655877,V0655877,10000.0,2025-08-28,1
CLM0025373,C0655880,V0655880,10000.0,2025-08-28,1
CLM0025374,C0655883,V0655883,10000.0,2025-08-28,1
CLM0025375,C0655887,V0655887,10000.0,2025-08-28,1
CLM0025376,C0655891,V0655891,10000.0,2025-08-28,1
CLM0025377,C0655894,V0655894,10000.0,2025-08-28,1
CLM0025378,C0655897,V0655897,10000.0,2025-08-28,1
CLM0025379,C0655899,V0655899,10000.0,2025-08-28,1
CLM0025380,C0655901,V0655901,10000.0,2025-08-28,1
CLM0025381,C0655903,V0655903,10000.0,2025-08-28,1
CLM0025382,C0655904,V0655904,10000.0,2025-08-28,1
CLM0025383,C0655908,V0655908,10000.0,2025-08-28,1
CLM0025384,C0655911,V0655911,10000.0,2025-08-28,1
CLM0025385,C0655914,V0655914,10000.0,2025-08-28,1
CLM0025386,C0655916,V0655916,10000.0,2025-08-28,1
CLM0025387,C0655924,V0655924,10000.0,2025-08-28,1
CLM0025388,C0655928,V0655928,10000.0,2025-08-28,1
CLM0025389,C0655933,V0655933,10000.0,2025-08-28,1
CLM0025390,C0655935,V0655935,10000.0,2025-08-28,1
CLM0025391,C0655938,V0655938,10000.0,2025-08-28,1
CLM0025392,C0655940,V0655940,10000.0,2025-08-28,1
CLM0025393,C0655943,V0655943,10000.0,2025-08-28,1
CLM0025394,C0655945,V0655945,10000.0,2025-08-28,1
CLM0025395,C0655946,V0655946,10000.0,2025-08-28,1
CLM0025396,C0655951,V0655951,10000.0,2025-08-28,1
CLM0025397,C0655952,V0655952,10000.0,2025-08-28,1
CLM0025398,C0655953,V0655953,10000.0,2025-08-28,1
CLM0025399,C0655955,V0655955,10000.0,2025-08-28,1
CLM0025400,C0655956,V0655956,10000.0,2025-08-28,1
CLM0025401,C0655957,V0655957,10000.0,2025-08-28,1
CLM0025402,C0655960,V0655960,10000.0,2025-08-28,1
CLM0025403,C0655965,V0655965,10000.0,2025-08-28,1
CLM0025404,C0655968,V0655968,10000.0,2025-08-28,1
CLM0025405,C0655973,V0655973,10000.0,2025-08-28,1
CLM0025406,C0655976,V0655976,10000.0,2025-08-28,1
CLM0025407,C0655980,V0655980,10000.0,2025-08-28,1
CLM0025408,C0655984,V0655984,10000.0,2025-08-28,1
CLM0025409,C0655987,V0655987,10000.0,2025-08-28,1
CLM0025410,C0655989,V0655989,10000.0,2025-08-28,1
CLM0025411,C0655994,V0655994,10000.0,2025-08-28,1
CLM0025412,C0655996,V0655996,10000.0,2025-08-28,1
CLM0025413,C0655999,V0655999,10000.0,2025-08-28,1
CLM0025414,C0656001,V0656001,10000.0,2025-08-28,1
CLM0025415,C0656003,V0656003,10000.0,2025-08-28,1
CLM0025416,C0656014,V0656014,10000.0,2025-08-28,1
CLM0025417,C0656016,V0656016,10000.0,2025-08-28,1
CLM0025418,C0656017,V0656017,10000.0,2025-08-28,1
CLM0025419,C0656018,V0656018,10000.0,2025-08-28,1
CLM0025420,C0656021,V0656021,10000.0,2025-08-28,1
CLM0025421,C0656023,V0656023,10000.0,2025-08-28,1
CLM0025422,C0656026,V0656026,10000.0,2025-08-28,1
CLM0025423,C0656027,V0656027,10000.0,2025-08-28,1
CLM0025424,C0656028,V0656028,10000.0,2025-08-28,1
CLM0025425,C0656030,V0656030,10000.0,2025-08-28,1
CLM0025426,C0656033,V0656033,10000.0,2025-08-28,1
CLM0025427,C0656034,V0656034,10000.0,2025-08-28,1
CLM0025428,C0656040,V0656040,10000.0,2025-08-28,1
CLM0025429,C0656041,V0656041,10000.0,2025-08-28,1
CLM0025430,C0656044,V0656044,10000.0,2025-08-28,1
CLM0025431,C0656045,V0656045,10000.0,2025-08-28,1
CLM0025432,C0656046,V0656046,10000.0,2025-08-28,1
CLM0025433,C0656052,V0656052,10000.0,2025-08-28,1
CLM0025434,C0656056,V0656056,10000.0,2025-08-28,1
CLM0025435,C0656057,V0656057,10000.0,2025-08-28,1
CLM0025436,C0656063,V0656063,10000.0,2025-08-28,1
CLM0025437,C0656065,V0656065,10000.0,2025-08-28,1
CLM0025438,C0656072,V0656072,10000.0,2025-08-28,1
CLM0025439,C0656073,V0656073,10000.0,2025-08-28,1
CLM0025440,C0656080,V0656080,10000.0,2025-08-28,1
CLM0025441,C0656088,V0656088,10000.0,2025-08-28,1
CLM0025442,C0656093,V0656093,10000.0,2025-08-28,1
CLM0025443,C0656096,V0656096,10000.0,2025-08-28,1
CLM0025444,C0656098,V0656098,10000.0,2025-08-28,1
CLM0025445,C0656101,V0656101,10000.0,2025-08-28,1
CLM0025446,C0656102,V0656102,10000.0,2025-08-28,1
CLM0025447,C0656106,V0656106,10000.0,2025-08-28,1
CLM0025448,C0656107,V0656107,10000.0,2025-08-28,1
CLM0025449,C0656115,V0656115,10000.0,2025-08-28,1
CLM0025450,C0656118,V0656118,10000.0,2025-08-28,1
CLM0025451,C0656123,V0656123,10000.0,2025-08-28,1
CLM0025452,C0656136,V0656136,10000.0,2025-08-28,1
CLM0025453,C0656150,V0656150,10000.0,2025-08-28,1
CLM0025454,C0656156,V0656156,10000.0,2025-08-28,1
CLM0025455,C0656162,V0656162,10000.0,2025-08-28,1
CLM0025456,C0656163,V0656163,10000.0,2025-08-28,1
CLM0025457,C0656164,V0656164,10000.0,2025-08-28,1
CLM0025458,C0656165,V0656165,10000.0,2025-08-28,1
CLM0025459,C0656168,V0656168,10000.0,2025-08-28,1
CLM0025460,C0656171,V0656171,10000.0,2025-08-28,1
CLM0025461,C0656173,V0656173,10000.0,2025-08-28,1
CLM0025462,C0656175,V0656175,10000.0,2025-08-28,1
CLM0025463,C0656177,V0656177,10000.0,2025-08-28,1
CLM0025464,C0656178,V0656178,10000.0,2025-08-28,1
CLM0025465,C0656182,V0656182,10000.0,2025-08-28,1
CLM0025466,C0656184,V0656184,10000.0,2025-08-28,1
CLM0025467,C0656189,V0656189,10000.0,2025-08-28,1
CLM0025468,C0656191,V0656191,10000.0,2025-08-28,1
CLM0025469,C0656192,V0656192,10000.0,2025-08-28,1
CLM0025470,C0656201,V0656201,10000.0,2025-08-28,1
CLM0025471,C0656202,V0656202,10000.0,2025-08-28,1
CLM0025472,C0656205,V0656205,10000.0,2025-08-28,1
CLM0025473,C0656207,V0656207,10000.0,2025-08-28,1
CLM0025474,C0656210,V0656210,10000.0,2025-08-28,1
CLM0025475,C0656213,V0656213,10000.0,2025-08-28,1
CLM0025476,C0656216,V0656216,10000.0,2025-08-28,1
CLM0025477,C0656219,V0656219,10000.0,2025-08-28,1
CLM0025478,C0656220,V0656220,10000.0,2025-08-28,1
CLM0025479,C0656221,V0656221,10000.0,2025-08-28,1
CLM0025480,C0656222,V0656222,10000.0,2025-08-28,1
CLM0025481,C0656223,V0656223,10000.0,2025-08-28,1
CLM0025482,C0656227,V0656227,10000.0,2025-08-28,1
CLM0025483,C0656228,V0656228,10000.0,2025-08-28,1
CLM0025484,C0656230,V0656230,10000.0,2025-08-28,1
CLM0025485,C0656234,V0656234,10000.0,2025-08-28,1
CLM0025486,C0656237,V0656237,10000.0,2025-08-28,1
CLM0025487,C0656238,V0656238,10000.0,2025-08-28,1
CLM0025488,C0656245,V0656245,10000.0,2025-08-28,1
CLM0025489,C0656250,V0656250,10000.0,2025-08-28,1
CLM0025490,C0656254,V0656254,10000.0,2025-08-28,1
CLM0025491,C0656260,V0656260,10000.0,2025-08-28,1
CLM0025492,C0656266,V0656266,10000.0,2025-08-28,1
CLM0025493,C0656268,V0656268,10000.0,2025-08-28,1
CLM0025494,C0656269,V0656269,10000.0,2025-08-28,1
CLM0025495,C0656271,V0656271,10000.0,2025-08-28,1
CLM0025496,C0656275,V0656275,10000.0,2025-08-28,1
CLM0025497,C0656276,V0656276,10000.0,2025-08-28,1
CLM0025498,C0656280,V0656280,10000.0,2025-08-28,1
CLM0025499,C0656286,V0656286,10000.0,2025-08-28,1
CLM0025500,C0656288,V0656288,10000.0,2025-08-28,1
CLM0025501,C0656289,V0656289,10000.0,2025-08-28,1
CLM0025502,C0656290,V0656290,10000.0,2025-08-28,1
CLM0025503,C0656291,V0656291,10000.0,2025-08-28,1
CLM0025504,C0656293,V0656293,10000.0,2025-08-28,1
CLM0025505,C0656294,V0656294,10000.0,2025-08-28,1
CLM0025506,C0656299,V0656299,10000.0,2025-08-28,1
CLM0025507,C0656301,V0656301,10000.0,2025-08-28,1
CLM0025508,C0656303,V0656303,10000.0,2025-08-28,1
CLM0025509,C0656307,V0656307,10000.0,2025-08-28,1
CLM0025510,C0656309,V0656309,10000.0,2025-08-28,1
CLM0025511,C0656310,V0656310,10000.0,2025-08-28,1
CLM0025512,C0656311,V0656311,10000.0,2025-08-28,1
CLM0025513,C0656314,V0656314,10000.0,2025-08-28,1
CLM0025514,C0656319,V0656319,10000.0,2025-08-28,1
CLM0025515,C0656321,V0656321,10000.0,2025-08-28,1
CLM0025516,C0656326,V0656326,10000.0,2025-08-28,1
CLM0025517,C0656328,V0656328,10000.0,2025-08-28,1
CLM0025518,C0656333,V0656333,10000.0,2025-08-28,1
CLM0025519,C0656334,V0656334,10000.0,2025-08-28,1
CLM0025520,C0656336,V0656336,10000.0,2025-08-28,1
CLM0025521,C0656344,V0656344,10000.0,2025-08-28,1
CLM0025522,C0656346,V0656346,10000.0,2025-08-28,1
CLM0025523,C0656351,V0656351,10000.0,2025-08-28,1
CLM0025524,C0656355,V0656355,10000.0,2025-08-28,1
CLM0025525,C0656359,V0656359,10000.0,2025-08-28,1
CLM0025526,C0656364,V0656364,10000.0,2025-08-28,1
CLM0025527,C0656372,V0656372,10000.0,2025-08-28,1
CLM0025528,C0656373,V0656373,10000.0,2025-08-28,1
CLM0025529,C0656374,V0656374,10000.0,2025-08-28,1
CLM0025530,C0656377,V0656377,10000.0,2025-08-28,1
CLM0025531,C0656378,V0656378,10000.0,2025-08-28,1
CLM0025532,C0656379,V0656379,10000.0,2025-08-28,1
CLM0025533,C0656381,V0656381,10000.0,2025-08-28,1
CLM0025534,C0656382,V0656382,10000.0,2025-08-28,1
CLM0025535,C0656383,V0656383,10000.0,2025-08-28,1
CLM0025536,C0656385,V0656385,10000.0,2025-08-28,1
CLM0025537,C0656400,V0656400,10000.0,2025-08-28,1
CLM0025538,C0656401,V0656401,10000.0,2025-08-28,1
CLM0025539,C0656406,V0656406,10000.0,2025-08-28,1
CLM0025540,C0656409,V0656409,10000.0,2025-08-28,1
CLM0025541,C0656411,V0656411,10000.0,2025-08-28,1
CLM0025542,C0656412,V0656412,10000.0,2025-08-28,1
CLM0025543,C0656414,V0656414,10000.0,2025-08-28,1
CLM0025544,C0656417,V0656417,10000.0,2025-08-28,1
CLM0025545,C0656419,V0656419,10000.0,2025-08-28,1
CLM0025546,C0656423,V0656423,10000.0,2025-08-28,1
CLM0025547,C0656424,V0656424,10000.0,2025-08-28,1
CLM0025548,C0656425,V0656425,10000.0,2025-08-28,1
CLM0025549,C0656427,V0656427,10000.0,2025-08-28,1
CLM0025550,C0656430,V0656430,10000.0,2025-08-28,1
CLM0025551,C0656435,V0656435,10000.0,2025-08-28,1
CLM0025552,C0656438,V0656438,10000.0,2025-08-28,1
CLM0025553,C0656444,V0656444,10000.0,2025-08-28,1
CLM0025554,C0656445,V0656445,10000.0,2025-08-28,1
CLM0025555,C0656447,V0656447,10000.0,2025-08-28,1
CLM0025556,C0656448,V0656448,10000.0,2025-08-28,1
CLM0025557,C0656449,V0656449,10000.0,2025-08-28,1
CLM0025558,C0656451,V0656451,10000.0,2025-08-28,1
CLM0025559,C0656452,V0656452,10000.0,2025-08-28,1
CLM0025560,C0656455,V0656455,10000.0,2025-08-28,1
CLM0025561,C0656457,V0656457,10000.0,2025-08-28,1
CLM0025562,C0656459,V0656459,10000.0,2025-08-28,1
CLM0025563,C0656460,V0656460,10000.0,2025-08-28,1
CLM0025564,C0656465,V0656465,10000.0,2025-08-28,1
CLM0025565,C0656467,V0656467,10000.0,2025-08-28,1
CLM0025566,C0656469,V0656469,10000.0,2025-08-28,1
CLM0025567,C0656474,V0656474,10000.0,2025-08-28,1
CLM0025568,C0656475,V0656475,10000.0,2025-08-28,1
CLM0025569,C0656479,V0656479,10000.0,2025-08-28,1
CLM0025570,C0656480,V0656480,10000.0,2025-08-28,1
CLM0025571,C0656485,V0656485,10000.0,2025-08-28,1
CLM0025572,C0656486,V0656486,10000.0,2025-08-28,1
CLM0025573,C0656498,V0656498,10000.0,2025-08-28,1
CLM0025574,C0656499,V0656499,10000.0,2025-08-28,1
CLM0025575,C0656502,V0656502,10000.0,2025-08-28,1
CLM0025576,C0656503,V0656503,10000.0,2025-08-28,1
CLM0025577,C0656504,V0656504,10000.0,2025-08-28,1
CLM0025578,C0656505,V0656505,10000.0,2025-08-28,1
CLM0025579,C0656508,V0656508,10000.0,2025-08-28,1
CLM0025580,C0656513,V0656513,10000.0,2025-08-28,1
CLM0025581,C0656516,V0656516,10000.0,2025-08-28,1
CLM0025582,C0656517,V0656517,10000.0,2025-08-28,1
CLM0025583,C0656519,V0656519,10000.0,2025-08-28,1
CLM0025584,C0656520,V0656520,10000.0,2025-08-28,1
CLM0025585,C0656525,V0656525,10000.0,2025-08-28,1
CLM0025586,C0656526,V0656526,10000.0,2025-08-28,1
CLM0025587,C0656528,V0656528,10000.0,2025-08-28,1
CLM0025588,C0656530,V0656530,10000.0,2025-08-28,1
CLM0025589,C0656534,V0656534,10000.0,2025-08-28,1
CLM0025590,C0656541,V0656541,10000.0,2025-08-28,1
CLM0025591,C0656546,V0656546,10000.0,2025-08-28,1
CLM0025592,C0656548,V0656548,10000.0,2025-08-28,1
CLM0025593,C0656553,V0656553,10000.0,2025-08-28,1
CLM0025594,C0656554,V0656554,10000.0,2025-08-28,1
CLM0025595,C0656559,V0656559,10000.0,2025-08-28,1
CLM0025596,C0656570,V0656570,10000.0,2025-08-28,1
CLM0025597,C0656573,V0656573,10000.0,2025-08-28,1
CLM0025598,C0656581,V0656581,10000.0,2025-08-28,1
CLM0025599,C0656584,V0656584,10000.0,2025-08-28,1
CLM0025600,C0656587,V0656587,10000.0,2025-08-28,1
CLM0025601,C0656592,V0656592,10000.0,2025-08-28,1
CLM0025602,C0656594,V0656594,10000.0,2025-08-28,1
CLM0025603,C0656595,V0656595,10000.0,2025-08-28,1
CLM0025604,C0656599,V0656599,10000.0,2025-08-28,1
CLM0025605,C0656603,V0656603,10000.0,2025-08-28,1
CLM0025606,C0656608,V0656608,10000.0,2025-08-28,1
CLM0025607,C0656610,V0656610,10000.0,2025-08-28,1
CLM0025608,C0656618,V0656618,10000.0,2025-08-28,1
CLM0025609,C0656619,V0656619,10000.0,2025-08-28,1
CLM0025610,C0656622,V0656622,10000.0,2025-08-28,1
CLM0025611,C0656625,V0656625,10000.0,2025-08-28,1
CLM0025612,C0656626,V0656626,10000.0,2025-08-28,1
CLM0025613,C0656628,V0656628,10000.0,2025-08-28,1
CLM0025614,C0656630,V0656630,10000.0,2025-08-28,1
CLM0025615,C0656631,V0656631,10000.0,2025-08-28,1
CLM0025616,C0656633,V0656633,10000.0,2025-08-28,1
CLM0025617,C0656634,V0656634,10000.0,2025-08-28,1
CLM0025618,C0656641,V0656641,10000.0,2025-08-28,1
CLM0025619,C0656644,V0656644,10000.0,2025-08-28,1
CLM0025620,C0656646,V0656646,10000.0,2025-08-28,1
CLM0025621,C0656648,V0656648,10000.0,2025-08-28,1
CLM0025622,C0656650,V0656650,10000.0,2025-08-28,1
CLM0025623,C0656652,V0656652,10000.0,2025-08-28,1
CLM0025624,C0656654,V0656654,10000.0,2025-08-28,1
CLM0025625,C0656657,V0656657,10000.0,2025-08-28,1
CLM0025626,C0656661,V0656661,10000.0,2025-08-28,1
CLM0025627,C0656668,V0656668,10000.0,2025-08-28,1
CLM0025628,C0656672,V0656672,10000.0,2025-08-28,1
CLM0025629,C0656674,V0656674,10000.0,2025-08-28,1
CLM0025630,C0656676,V0656676,10000.0,2025-08-28,1
CLM0025631,C0656678,V0656678,10000.0,2025-08-28,1
CLM0025632,C0656682,V0656682,10000.0,2025-08-28,1
CLM0025633,C0656684,V0656684,10000.0,2025-08-28,1
CLM0025634,C0656689,V0656689,10000.0,2025-08-28,1
CLM0025635,C0656691,V0656691,10000.0,2025-08-28,1
CLM0025636,C0656692,V0656692,10000.0,2025-08-28,1
CLM0025637,C0656694,V0656694,10000.0,2025-08-28,1
CLM0025638,C0656696,V0656696,10000.0,2025-08-28,1
CLM0025639,C0656697,V0656697,10000.0,2025-08-28,1
CLM0025640,C0656700,V0656700,10000.0,2025-08-28,1
CLM0025641,C0656708,V0656708,10000.0,2025-08-28,1
CLM0025642,C0656709,V0656709,10000.0,2025-08-28,1
CLM0025643,C0656712,V0656712,10000.0,2025-08-28,1
CLM0025644,C0656713,V0656713,10000.0,2025-08-28,1
CLM0025645,C0656715,V0656715,10000.0,2025-08-28,1
CLM0025646,C0656717,V0656717,10000.0,2025-08-28,1
CLM0025647,C0656720,V0656720,10000.0,2025-08-28,1
CLM0025648,C0656721,V0656721,10000.0,2025-08-28,1
CLM0025649,C0656726,V0656726,10000.0,2025-08-28,1
CLM0025650,C0656729,V0656729,10000.0,2025-08-28,1
CLM0025651,C0656732,V0656732,10000.0,2025-08-28,1
CLM0025652,C0656735,V0656735,10000.0,2025-08-28,1
CLM0025653,C0656739,V0656739,10000.0,2025-08-28,1
CLM0025654,C0656741,V0656741,10000.0,2025-08-28,1
CLM0025655,C0656745,V0656745,10000.0,2025-08-28,1
CLM0025656,C0656746,V0656746,10000.0,2025-08-28,1
CLM0025657,C0656747,V0656747,10000.0,2025-08-28,1
CLM0025658,C0656750,V0656750,10000.0,2025-08-28,1
CLM0025659,C0656752,V0656752,10000.0,2025-08-28,1
CLM0025660,C0656753,V0656753,10000.0,2025-08-28,1
CLM0025661,C0656754,V0656754,10000.0,2025-08-28,1
CLM0025662,C0656757,V0656757,10000.0,2025-08-28,1
CLM0025663,C0656759,V0656759,10000.0,2025-08-28,1
CLM0025664,C0656761,V0656761,10000.0,2025-08-28,1
CLM0025665,C0656764,V0656764,10000.0,2025-08-28,1
CLM0025666,C0656769,V0656769,10000.0,2025-08-28,1
CLM0025667,C0656773,V0656773,10000.0,2025-08-28,1
CLM0025668,C0656774,V0656774,10000.0,2025-08-28,1
CLM0025669,C0656775,V0656775,10000.0,2025-08-28,1
CLM0025670,C0656776,V0656776,10000.0,2025-08-28,1
CLM0025671,C0656778,V0656778,10000.0,2025-08-28,1
CLM0025672,C0656779,V0656779,10000.0,2025-08-28,1
CLM0025673,C0656780,V0656780,10000.0,2025-08-28,1
CLM0025674,C0656781,V0656781,10000.0,2025-08-28,1
CLM0025675,C0656782,V0656782,10000.0,2025-08-28,1
CLM0025676,C0656788,V0656788,10000.0,2025-08-28,1
CLM0025677,C0656797,V0656797,10000.0,2025-08-28,1
CLM0025678,C0656798,V0656798,10000.0,2025-08-28,1
CLM0025679,C0656801,V0656801,10000.0,2025-08-28,1
CLM0025680,C0656803,V0656803,10000.0,2025-08-28,1
CLM0025681,C0656805,V0656805,10000.0,2025-08-28,1
CLM0025682,C0656807,V0656807,10000.0,2025-08-28,1
CLM0025683,C0656810,V0656810,10000.0,2025-08-28,1
CLM0025684,C0656811,V0656811,10000.0,2025-08-28,1
CLM0025685,C0656816,V0656816,10000.0,2025-08-28,1
CLM0025686,C0656827,V0656827,10000.0,2025-08-28,1
CLM0025687,C0656832,V0656832,10000.0,2025-08-28,1
CLM0025688,C0656835,V0656835,10000.0,2025-08-28,1
CLM0025689,C0656837,V0656837,10000.0,2025-08-28,1
CLM0025690,C0656838,V0656838,10000.0,2025-08-28,1
CLM0025691,C0656841,V0656841,10000.0,2025-08-28,1
CLM0025692,C0656847,V0656847,10000.0,2025-08-28,1
CLM0025693,C0656850,V0656850,10000.0,2025-08-28,1
CLM0025694,C0656857,V0656857,10000.0,2025-08-28,1
CLM0025695,C0656863,V0656863,10000.0,2025-08-28,1
CLM0025696,C0656871,V0656871,10000.0,2025-08-28,1
CLM0025697,C0656872,V0656872,10000.0,2025-08-28,1
CLM0025698,C0656877,V0656877,10000.0,2025-08-28,1
CLM0025699,C0656878,V0656878,10000.0,2025-08-28,1
CLM0025700,C0656879,V0656879,10000.0,2025-08-28,1
CLM0025701,C0656880,V0656880,10000.0,2025-08-28,1
CLM0025702,C0656881,V0656881,10000.0,2025-08-28,1
CLM0025703,C0656886,V0656886,10000.0,2025-08-28,1
CLM0025704,C0656888,V0656888,10000.0,2025-08-28,1
CLM0025705,C0656891,V0656891,10000.0,2025-08-28,1
CLM0025706,C0656895,V0656895,10000.0,2025-08-28,1
CLM0025707,C0656909,V0656909,10000.0,2025-08-28,1
CLM0025708,C0656920,V0656920,10000.0,2025-08-28,1
CLM0025709,C0656926,V0656926,10000.0,2025-08-28,1
CLM0025710,C0656928,V0656928,10000.0,2025-08-28,1
CLM0025711,C0656929,V0656929,10000.0,2025-08-28,1
CLM0025712,C0656930,V0656930,10000.0,2025-08-28,1
CLM0025713,C0656931,V0656931,10000.0,2025-08-28,1
CLM0025714,C0656933,V0656933,10000.0,2025-08-28,1
CLM0025715,C0656935,V0656935,10000.0,2025-08-28,1
CLM0025716,C0656938,V0656938,10000.0,2025-08-28,1
CLM0025717,C0656939,V0656939,10000.0,2025-08-28,1
CLM0025718,C0656940,V0656940,10000.0,2025-08-28,1
CLM0025719,C0656942,V0656942,10000.0,2025-08-28,1
CLM0025720,C0656943,V0656943,10000.0,2025-08-28,1
CLM0025721,C0656945,V0656945,10000.0,2025-08-28,1
CLM0025722,C0656947,V0656947,10000.0,2025-08-28,1
CLM0025723,C0656950,V0656950,10000.0,2025-08-28,1
CLM0025724,C0656951,V0656951,10000.0,2025-08-28,1
CLM0025725,C0656955,V0656955,10000.0,2025-08-28,1
CLM0025726,C0656967,V0656967,10000.0,2025-08-28,1
CLM0025727,C0656973,V0656973,10000.0,2025-08-28,1
CLM0025728,C0656974,V0656974,10000.0,2025-08-28,1
CLM0025729,C0656978,V0656978,10000.0,2025-08-28,1
CLM0025730,C0656979,V0656979,10000.0,2025-08-28,1
CLM0025731,C0656987,V0656987,10000.0,2025-08-28,1
CLM0025732,C0656989,V0656989,10000.0,2025-08-28,1
CLM0025733,C0656991,V0656991,10000.0,2025-08-28,1
CLM0025734,C0656995,V0656995,10000.0,2025-08-28,1
CLM0025735,C0656998,V0656998,10000.0,2025-08-28,1
CLM0025736,C0657003,V0657003,10000.0,2025-08-28,1
CLM0025737,C0657005,V0657005,10000.0,2025-08-28,1
CLM0025738,C0657008,V0657008,10000.0,2025-08-28,1
CLM0025739,C0657009,V0657009,10000.0,2025-08-28,1
CLM0025740,C0657017,V0657017,10000.0,2025-08-28,1
CLM0025741,C0657020,V0657020,10000.0,2025-08-28,1
CLM0025742,C0657026,V0657026,10000.0,2025-08-28,1
CLM0025743,C0657032,V0657032,10000.0,2025-08-28,1
CLM0025744,C0657040,V0657040,10000.0,2025-08-28,1
